datetime,department,name
 2020/04/30 22:21 ,马克思主义学院,大学生“红旅项目”实施的体系机构与实践规范研究——以北京邮电大学为例
 2020/04/30 22:13 ,马克思主义学院,绿水青山转化为金山银山的路径研究——以XX为例（生态文明选题）
 2020/04/30 22:05 ,马克思主义学院,库布齐沙漠治理的经验总结与当代价值（生态文明选题）
 2020/04/30 22:02 ,马克思主义学院,（雏雁项目）毛乌素沙漠治理的经验总结与意义探析（生态文明选题）
 2020/04/30 21:46 ,马克思主义学院,（雏雁项目）山西右玉精神的生成回溯、科学内涵与当代价值（生态文明选题）
 2020/04/30 20:51 ,马克思主义学院,《灵之舞——中西人格的表演性》的阅读与研究
 2020/04/30 19:03 ,,面向6G无线通信技术的新型信号源
 2020/05/06 08:43 ,信息与通信工程学院,射频重构天线阵设计
 2020/05/06 08:32 ,信息与通信工程学院,特殊波束赋形天线阵设计
 2020/05/05 22:24 ,理学院,快速检测土壤元素与实现农业大数据应用
 2020/05/05 21:38 ,信息与通信工程学院,基于智能手机的盲人感知系统开发
 2020/05/04 21:30 ,,多自由度柔性导管机器人
 2020/05/03 21:54 ,,传感用VCSEL芯片热效应探索及专用散热器的研发
 2020/05/03 17:36 ,中国矿业大学（北京）,新冠肺炎疫情智能问答系统的设计与实现
 2020/05/03 17:12 ,人文学院,新文科创新创业内涵式发展调查研究
 2020/05/03 15:13 ,北京未来科学城科技发展有限公司,沙河高教园区开放网络创新平台服务创新创业模式探索与研究
 2020/05/03 15:10 ,北京未来科学城科技发展有限公司,沙河高教园“云上派出所”
 2020/05/03 10:59 ,计算机学院,针对交互内容的社会工程学攻击检测软件
 2020/05/03 09:38 ,中国矿业大学（北京）,基于等值反磁通原理的浅层瞬变电磁勘探试验装置设计
 2020/05/02 14:03 ,自动化学院,基于生成对抗网络的绘画机器人
 2020/05/01 22:07 ,软件学院,AR（增强现实技术）的游戏设计与开发
 2020/05/01 21:53 ,软件学院,少儿编程教学硬件套件的设计
 2020/05/01 14:15 ,软件学院,智能美妆系统
 2020/05/01 11:50 ,经济管理学院,中央储备肉储备机制与市场投放机制设计研究
 2020/05/01 09:50 ,马克思主义学院,新时代中国国际话语权现状
 2020/05/01 06:55 ,软件学院,高校智能洗衣服务平台的设计与开发
 2020/05/01 04:37 ,计算机学院,微型气调库
 2020/05/06 16:01 ,经济管理学院,宿舍信息管理服务系统设计
 2020/05/06 15:59 ,经济管理学院,基于用户满意度视角的北京邮电大学图书馆服务改进策略
 2020/05/06 15:47 ,马克思主义学院,抗击新冠疫情期间00后大学生（以北邮大学生为例）对中国特色社会主义制度的认知认同调查研究
 2020/05/06 15:35 ,计算机学院,基于图像处理和机器视觉的电路板焊点质量检测关键技术研究
 2020/05/06 11:19 ,中国矿业大学（北京）,废弃矿井地下空间抽水蓄能发电模型构建
 2020/05/06 20:07 ,,IAS：智慧镇痛系统
 2020/05/06 20:06 ,,OptiAnalysis：光通信仿真分析软件
 2020/05/06 20:05 ,,基于AI的甲状腺结节超声辅助诊疗系统
 2020/05/06 20:03 ,,HCare：智能心电监测系统
 2020/05/06 19:13 ,信息与通信工程学院,智能拼版工具
 2020/05/06 18:45 ,信息与通信工程学院,基于机器学习的未知无线信号识别
 2020/05/06 17:55 ,中国商用飞机有限责任公司北京民用飞机技术研究中心,多能源组合动力无人机技术演示验证研究
 2020/05/08 17:00 ,电子工程学院,“Follow me”儿童人体动作识别游戏
 2020/05/08 08:53 ,计算机学院,CycleGan--图像风格迁移研究
 2020/05/07 20:53 ,经济管理学院,弘扬本校院士精神的高校文化管理研究——以北邮为例
 2020/05/07 15:01 ,中国矿业大学（北京）,地下工程岩体智能感知与智能钻进
 2020/05/07 13:11 ,,书籍流通平台设计与开发
 2020/05/07 10:25 ,经济管理学院,老业态的新零售：Costco创新之路
 2020/05/06 23:00 ,经济管理学院,基于积极心理学的大学生幸福感调查研究
 2020/05/06 22:13 ,经济管理学院,Social media visibility and enterprise value
 2020/05/06 21:12 ,, 基于机器人技术的农业病虫害的分析与预防 
 2020/05/06 20:52 ,理学院,铁氧体移相器的结构设计与性能调控
 2020/05/11 11:33 ,,一种扇形自动化立体车库研制
 2020/05/11 11:30 ,信息与通信工程学院,低信噪比条件下的信号自动调制分类
 2020/05/11 11:29 ,信息与通信工程学院,基于深度学习的通信信号时频图快速检测识别
 2020/05/11 11:28 ,信息与通信工程学院,基于深度置信网络的通信辐射源个体识别
 2020/05/11 11:27 ,信息与通信工程学院,面向人体行为识别的雷达时频图噪声抑制技术
 2020/05/11 11:26 ,信息与通信工程学院,基于迁移学习的小样本雷达人体行为识别
 2020/05/06 11:19 ,电子工程学院,柔性共形天线设计
 2020/05/06 10:55 ,电子工程学院,基于机器学习的中医药认知研究
 2020/05/06 10:52 ,电子工程学院,北邮科技文化驿站
 2020/05/06 09:10 ,信息与通信工程学院,基于机器学习的旅游定制
 2020/05/06 09:05 ,信息与通信工程学院,3D打印介质反射阵天线
 2020/05/06 16:41 ,中国商用飞机有限责任公司北京民用飞机技术研究中心,具有自主飞行能力的小型旋翼/复合翼飞行器控制系统开发
 2020/05/06 16:04 ,经济管理学院,校园一卡通服务系统分析与优化实施
 2020/05/06 16:02 ,经济管理学院,北京邮电大学教务系统优化研究
 2020/05/10 23:39 ,,多人无限注德州扑克游戏
 2020/05/10 16:06 ,国际学院,友印——校园共享打印
 2020/05/10 10:11 ,,一种扇形自动化立体车库研制
 2020/05/09 17:24 ,,基于物联网的弱势群体睡眠状态无线传感监测系统
 2020/05/26 10:40 ,计算机学院,基于DNA编码和超混沌系统的图像加密技术设计与实现
 2020/05/26 10:12 ,计算机学院,基于神经网络的图像颜色恢复系统设计与实现
 2020/05/24 16:32 ,经济管理学院,生态文明建设视域下垃圾分类融入高校劳动教育的措施研究
 2020/05/23 16:21 ,电子工程学院,仅通过元素组成的化学材料深度学习
 2020/05/23 14:11 ,图书馆,图书馆“悦读文化讲堂”微信公众号及相关小程序的需求调研和模块开发
 2020/05/23 10:46 ,北京林业大学,鸟类种群监测数据库的构建
 2020/05/22 22:26 ,图书馆,诚信加油站
 2020/05/22 20:51 ,数字媒体与设计艺术学院,植物类、动物类汉字字形字义的动画片创意与制作
 2020/05/21 16:52 ,北京林业大学,金属Ag改性玉米秸秆制备复合碳材料及其光催化性能研究
 2020/05/17 23:02 ,,基于机器学习的网络评估系统研究
 2020/05/16 11:02 ,电子工程学院,振动环境对射频连接器无源互调的影响研究
 2020/05/15 20:20 ,自动化学院,守门机器人的改进
 2020/05/14 21:17 ,人文学院,基于语言服务的大型体育赛事新闻服务机制研究
 2020/05/14 20:50 ,经济管理学院,网上心理服务自助平台
 2020/05/13 16:07 ,北京市创新创业人才培养指导中心,林地信息化管理系统
 2020/05/13 16:05 ,北京市创新创业人才培养指导中心,雄安新区森林构建与管理信息化平台
 2020/05/13 10:13 ,电子工程学院,5G智能终端中的大规模MIMO天线研究与设计
 2020/05/12 17:39 ,计算机学院,基于全景图的电力杆塔维护与预警系统 
 2020/05/11 23:50 ,信息与通信工程学院,分布式网联VR驾校
 2020/05/21 09:53 ,数字媒体与设计艺术学院,宋代花鸟画中的植物和动物识别和科普创意研究
 2020/05/21 00:02 ,,基于物联网的移动机器人应急导航系统
 2020/05/20 17:13 ,国际学院,面向评教文本的自然语言处理系统
 2020/05/19 10:28 ,,基于视觉的灵巧机械臂
 2020/05/19 08:55 ,,带图像识别功能的智能果蔬称
 2020/05/18 22:52 ,计算机学院,智能姿态纠正系统
 2020/05/18 20:46 ,计算机学院,使用Nao机器人分类积木
 2020/06/06 10:37 ,信息与通信工程学院,面向货架实时物品管理的场分布优化方法与新型RFID系统研究
 2020/06/05 16:54 ,图书馆,图书馆门牌号码艺术化设计
 2020/06/04 15:09 ,信息与通信工程学院,通信设备操作实验平台虚拟化
 2020/06/04 15:02 ,信息与通信工程学院,基于小型物联网系统的应用开发
 2020/06/03 16:18 ,,基于边缘计算的可穿戴感知辅助系统
 2020/06/03 16:15 ,,AR环境下的机器人感知定位可视化系统
 2020/06/02 21:37 ,,基于人脸识别技术的自动化取货装置
 2020/06/02 10:45 ,其他,基于手机移动端的个性化微应用
 2020/06/01 20:35 ,计算机学院,主动双目立体视觉技术——你自己的KINECT 
 2020/06/01 17:27 ,国际学院,数据发现门户
 2020/05/29 16:46 ,信息与通信工程学院,大气波导中的无人机部署策略研究
 2020/05/29 14:32 ,北京体育大学,Ski-fly  智能滑雪训练平台
 2020/05/29 09:48 ,,基于微信小程序的名片智能识别系统的设计与实现
 2020/05/28 22:03 ,国际学院,基于深度学习的服饰识别及综合应用系统的研究
 2020/05/28 17:46 ,电子工程学院,小型化宽带天线
 2020/05/28 17:45 ,经济管理学院,高校线上教学的效果分析
 2020/05/28 17:11 ,经济管理学院,地方政府领导参与“直播带货”影响与效果分析
 2020/05/28 07:26 ,经济管理学院,区块链视角下优化网络空间监管的策略研究
 2020/05/26 11:48 ,图书馆,邮苑学子笔记资源库
 2020/05/26 11:03 ,计算机学院,数字水印版权保护系统设计与实现
 2020/05/21 12:09 ,信息与通信工程学院,急救模拟
 2020/05/18 12:05 ,,空间机器人的智能操作工具手设计与开发
 2020/05/18 10:02 ,,多机器人编队系统控制
 2020/05/18 09:52 ,,轮腿式机器人控制系统开发
 2020/06/10 14:11 ,信息与通信工程学院,实时三维密集点云传输与重构
 2020/06/10 14:07 ,信息与通信工程学院,VR视频传输系统设计与实现
 2020/06/10 14:02 ,信息与通信工程学院,基于显著性区域的360全景视频传输系统实现
 2020/06/10 13:57 ,信息与通信工程学院,基于光流法的全景直播拼接技术研究与实现
 2020/06/09 15:45 ,信息与通信工程学院,中国移动北京公司QoS智能加速产品营销方案创新 
 2020/06/08 15:31 ,自动化学院,多色3D打印笔
 2020/06/08 11:38 ,国际学院,音频艺术网路社区平台
 2020/06/08 10:42 ,软件学院,高频监控数据上载区块链的系统设计与实现
 2020/06/08 09:41 ,电子工程学院,碳纳米管薄膜/Si波导集成光电探测器结构研究
 2020/06/07 23:46 ,自动化学院,集装箱内壁小型磁吸附机器人设计
 2020/09/15 04:46 ,计算机学院,利用超声波进行温度、湿度探测
 2020/08/31 14:25 ,信息与通信工程学院,基于混合动捕系统+3D视觉的运动分析与生成系统
 2020/08/31 12:57 ,信息与通信工程学院,基于活动的城市交通微模拟系统研究
 2020/08/31 12:35 ,信息与通信工程学院,多无人机基站的3D覆盖和跟踪系统研究与设计
 2020/08/27 05:55 ,计算机学院,基于肌电信号的无声通信交互接口研究与实现
 2020/08/25 16:20 ,信息与通信工程学院,基于小程序的工业App开发拆解体验服务
 2020/08/14 16:34 ,图书馆,我的统计表-网络自定义表格的设计与实现
 2020/08/14 16:02 ,图书馆,“一本书的奇幻旅程”视频制作
 2020/07/07 11:16 ,其他,IoTokenMarket——基于以太坊的IoT权益流转市场
 2020/06/29 22:26 ,信息与通信工程学院,新生导论课作品之精品化
 2020/06/23 11:40 ,经济管理学院,科技主题协同创新网络上的知识传播研究
 2020/06/23 10:44 ,经济管理学院,国家间技术知识传播机理研究
 2020/06/23 09:39 ,经济管理学院,不同社交媒体平台下的用户极化
 2020/06/14 19:02 ,信息与通信工程学院,基于机器学习的篮球训练辅助系统
 2020/06/14 18:34 ,经济管理学院,高校垃圾分类——习近平生态文明思想在高校立德树人中的“打开方式”
 2020/06/14 15:27 ,,基于大数据的加油站动态油价调节APP
 2020/06/14 15:26 ,,基于大数据的民航多级动态票价APP
 2020/06/13 00:07 ,,基于无人机平台的主动目标跟踪系统
 2020/06/11 19:28 ,网络空间安全学院,可删除区块链的设计与实现
 2020/06/11 18:00 ,国际学院,面向本科生的考试资源共享与考点分析网站
 2020/10/23 09:30 ,信息与通信工程学院,雏燕计划----“多功能婴儿床”
 2020/10/21 23:35 ,马克思主义学院,（已满员）雏雁项目：“饭圈”文化的形成与异化——对大学生群体中“饭圈”现象的调查研究
 2020/10/21 22:37 ,马克思主义学院,（已满员）雏雁项目：电影中的家国情怀——改革开放以来爱国主义题材电影中的价值导向研究
 2020/10/21 22:10 ,马克思主义学院,雏雁项目：数字经济时代背景下大学生消费方式的新变化及其理性应对研究（已满员）
 2020/10/21 21:58 ,人工智能学院,雏雁项目：基于视频检测的乒乓球自动计分方法研究
 2020/10/21 21:46 ,马克思主义学院,雏雁项目：胜任力理论视角下大学生就业能力研究——以北京邮电大学为例
 2020/10/21 21:40 ,马克思主义学院,雏雁项目：新时代大学生志愿服务意识培育研究——以北京邮电大学为例
 2020/10/21 19:50 ,马克思主义学院,雏雁项目：大学生对B站使用情况的调查研究
 2020/10/21 19:13 ,马克思主义学院,雏雁项目：大学生职业生涯的规划和发展研究——以北京邮电大学为例
 2020/10/21 18:15 ,马克思主义学院,（已满员）雏雁项目：国际比较视野下中国“战疫”的经验与启示研究
 2020/10/21 11:19 ,马克思主义学院,雏雁项目：网络舆情治理如何突破“次元壁”——从Bilibili看二次元文化领域的网络舆情治理方式
 2020/10/21 07:51 ,马克思主义学院,雏雁项目：短视频平台传播意识形态的路径研究——以抖音或B站为例
 2020/10/20 21:27 ,信息与通信工程学院,“摸鱼”——针对水产品种类的智能分拣系统
 2020/10/19 11:06 ,马克思主义学院,“互联网+”背景下高校在线教育的问题审思与发展路向——以北京邮电大学为例（雏燕计划）（已满员）
 2020/10/19 10:32 ,马克思主义学院,时代变迁下大学生入校前后期望偏差研究——以北京邮电大学为例（雏燕计划）（已满员）
 2020/10/17 09:37 ,马克思主义学院,雏雁项目：数字媒体时代背景下大学生美育素养的新变化及其提升路径研究
 2020/10/08 10:53 ,马克思主义学院,（已招满）（雏雁项目）区块链+诚信：诚信社会建设的技术路径研究
 2020/09/29 22:49 ,马克思主义学院,移动短视频平台的抗疫精神传播分析——以“抖音APP”为例
 2020/09/24 10:44 ,校外学生统一学院,雪跃-智能滑雪训练器
 2020/09/21 18:23 ,电子工程学院,“长风杯”全国大学生大数据分析与挖掘竞赛招募！
 2020/10/27 16:11 ,,基于树莓派的魔方机器人
 2020/10/27 11:30 ,计算机学院,基于pytorch的图像色彩复原系统研究
 2020/10/27 10:33 ,马克思主义学院,雏雁项目： 大学生网络空间交往中的德育反思——以“表情包”为例（已满员）
 2020/10/27 09:33 ,信息与通信工程学院,基于3D视觉的训练辅助系统
 2020/10/26 21:58 ,马克思主义学院,（雏雁项目）“脱口秀”话语方式对大学生价值观的影响研究（已满员）
 2020/10/26 21:49 ,马克思主义学院,寻找“李白”——-中国共产党早期通讯史料的搜集与整理
 2020/10/25 17:08 ,信息与通信工程学院,景区旅游实时路线规划
 2020/10/23 22:32 ,计算机学院,分布式多视图共享系统
 2021/05/06 14:07 ,人文学院,校园人群密集度监测系统
 2021/05/06 11:47 ,信息与通信工程学院,基于机器学习的电报自动译码
 2021/05/06 11:17 ,马克思主义学院,人工智能发展对未来“码农”就业结构的影响
 2021/05/06 10:16 ,马克思主义学院,传邮万里——我国通信教育发展脉络的梳理与研究
 2021/05/06 10:08 ,马克思主义学院,数字化时代大学生学习模式探究
 2021/05/06 10:05 ,人文学院,EpWall——后疫情时代高校防疫平台
 2021/05/05 22:55 ,现代邮政学院（原自动化）,芯片自动识别分拣机
 2021/05/05 22:47 ,现代邮政学院（原自动化）,智能导盲装备
 2021/05/05 16:42 ,人文学院,沉浸式阅读的自媒体化
 2021/05/04 20:20 ,人文学院,欧洲经典小说可视化
 2020/10/23 16:22 ,国际学院,雏雁项目：等你回家
 2020/10/23 15:49 ,信息与通信工程学院,雏雁计划----猫用保姆机器人
 2021/05/10 13:18 ,网络空间安全学院,颜色革命群体智能发现系统
 2021/05/10 11:35 ,人文学院,北邮日语平台助力新文科一流专业建设途径探索
 2021/05/10 09:13 ,现代邮政学院（原自动化）,一种面向石油外管道爬壁机器人
 2021/05/09 16:09 ,人工智能学院,便捷外卖寄存柜
 2021/05/08 20:29 ,理学院,基于增强现实技术的物理实验学习辅助手机APP开发
 2021/05/08 13:46 ,理学院,基于AR技术的大学数学知识谱系建设
 2021/05/08 11:11 ,电子工程学院,基于人脸识别的远程告警系统
 2021/05/08 11:11 ,电子工程学院,智能插排
 2021/05/08 11:10 ,电子工程学院,基于CT影像的主动脉瓣结构分割和识别
 2021/05/08 11:09 ,电子工程学院,基于知识图谱的分娩镇痛自助咨询服务
 2021/05/08 11:08 ,电子工程学院,光通信系统分析仿真软件
 2021/05/08 11:06 ,电子工程学院,基于φ-OTDR的分布式安防监测系统
 2021/05/08 11:05 ,电子工程学院,基于布里渊散射的高精度分布式光纤传感系统
 2021/05/08 11:04 ,电子工程学院,基于拉曼散射的高精度分布式光纤测温系统
 2021/05/07 16:57 ,网络空间安全学院,基于零信任的校园网络远程安全访问模型
 2021/05/07 15:59 ,网络空间安全学院,基于隐私保护的众包平台设计
 2021/05/07 15:36 ,国际学院,基于学习全过程的教育质量监控系统
 2021/05/06 21:23 ,计算机学院,AIKE-课程知识星图
 2021/05/06 20:59 ,计算机学院,ClassAir-智慧课堂感知系统
 2021/05/06 16:07 ,电子工程学院,生理参数无线传感器设计
 2021/05/12 10:28 ,信息与通信工程学院,小型电磁辐射测试器研制
 2021/05/12 10:27 ,信息与通信工程学院,智能家居无线充电系统
 2021/05/12 10:26 ,信息与通信工程学院,全向扫描天线阵设计
 2021/05/12 09:14 ,信息与通信工程学院,“互联网+”　让科普更灵活生动——基于人工智能与大数据科普基地的后续资源开发
 2021/05/11 23:28 ,理学院,通话隔音器
 2021/05/11 22:02 ,国际学院,多终端虚拟展室的设计与实现
 2021/05/11 22:01 ,国际学院,沉浸式虚拟校园仿真框架研究
 2021/05/11 11:39 ,计算机学院,先验驱动的非凸稀疏正则化图像复原系统研究与实现
 2021/05/11 09:10 ,计算机学院,基于机器学习的量化投资策略
 2021/05/10 13:19 ,网络空间安全学院,基于知识图谱的文本情感分析算法
 2021/05/12 21:16 ,计算机学院,错题拍——基于深度学习的错题提取
 2021/05/12 16:10 ,信息与通信工程学院,基于相位敏感放大的光矢量信号星座操控技术研究
 2021/05/12 16:07 ,人工智能学院,基于FPGA的儿童坐姿检测系统
 2021/05/12 15:59 ,人工智能学院,基于KINECT的儿童网课人机交互系统研究与设计
 2021/05/12 15:42 ,计算机学院,全景视频AR云化制作工具和渲染引擎
 2021/05/12 15:10 ,人工智能学院,基于FPGA的图像跟踪系统设计及实现
 2021/05/12 13:55 ,信息与通信工程学院,友馆
 2021/05/12 13:18 ,信息与通信工程学院,人工智能系统安全测试系统的研究
 2021/05/12 13:05 ,信息与通信工程学院,基于深度学习的古陶瓷鉴别系统的研究
 2021/05/12 10:34 ,信息与通信工程学院,少儿学习管理app
 2021/05/15 11:54 ,信息与通信工程学院,追寻红色足迹——飞夺泸定桥
 2021/05/15 11:47 ,信息与通信工程学院,追寻红色足迹——狼牙山五壮士
 2021/05/15 11:44 ,信息与通信工程学院,基于文本游戏环境的人工智能算法研究
 2021/05/15 11:41 ,信息与通信工程学院,追寻红色足迹——红军过草地
 2021/05/15 11:33 ,叶培大创新创业学院,青少年日语学习课程及平台的设计与开发
 2021/05/15 11:28 ,叶培大创新创业学院,新形态日语教材的设计和开发
 2021/05/15 11:26 ,信息与通信工程学院,坐上火车去拉萨
 2021/05/15 11:24 ,信息与通信工程学院,没有共产党就没有新中国虚拟纪念馆
 2021/05/15 11:23 ,信息与通信工程学院,寻找李白
 2021/05/14 20:34 ,网络空间安全学院,以隐私保护为目的去中心化网络文件存储系统
 2021/05/14 19:02 ,信息与通信工程学院,基于毫米波雷达的人物检测系统
 2021/05/14 18:39 ,信息与通信工程学院,仿真平台的可视化设计与实现
 2021/05/14 18:16 ,信息与通信工程学院,基于智慧教室的教学方法设计  
 2021/05/14 18:03 ,信息与通信工程学院,智慧助盲方案、系统架构及产品形态研究
 2021/05/14 16:28 ,信息与通信工程学院,送货郎项目管理系统
 2021/05/14 16:26 ,信息与通信工程学院,货主端APP应用
 2021/05/13 17:23 ,电子工程学院,超低成本光纤光栅解调仪技术
 2021/05/16 22:23 ,电子工程学院,光学积分方程求解器设计
 2021/05/16 22:18 ,信息与通信工程学院,基于知识图谱的黑飞无人机目标属性推理方法
 2021/05/16 21:53 ,信息与通信工程学院,面向预测性维护的工业边缘智能研究与应用探索
 2021/05/16 18:26 ,信息与通信工程学院,基于可重构智能表面（RIS）的仿真平台设计
 2021/05/16 11:18 ,信息与通信工程学院,基于深度学习的人工智能平台
 2021/05/15 13:46 ,电子工程学院,目标检测穿墙雷达天线设计
 2021/05/15 13:40 ,电子工程学院,基于应急救援通信系统缺陷接地结构带阻滤波器研究设计
 2021/05/15 13:30 ,电子工程学院,基于应急通信系统的缺陷地结构低通滤波器设计
 2021/05/15 13:25 ,电子工程学院,基于5G低频段应急通信系统十字形双极化微带天线设计
 2021/05/15 11:59 ,信息与通信工程学院,分布式网联VR驾校（二期）
 2021/05/15 10:18 ,电子工程学院,矢量网络分析仪VR实验平台
 2021/05/13 09:15 ,计算机学院,管中窥豹——自由新视点生成3D渲染技术
 2021/05/13 09:10 ,计算机学院,走马观花——基于运动RGB-D相机的3D场景重建
 2021/05/17 17:40 ,人工智能学院,基于深度学习算法的闪电智能动态跟踪显示
 2021/05/17 17:38 ,人工智能学院,宠物多功能智能安抚装置
 2021/05/17 15:57 ,马克思主义学院,“融合”抑或“超越”？——生态文明和工业文明的关联研究
 2021/05/17 15:26 ,信息与通信工程学院,状元郎-家教组
 2021/05/17 15:24 ,教务处教学技术服务中心,基于教学云平台的社会网络结构分析
 2021/05/17 10:31 ,信息与通信工程学院,多轮问答对话机器人的情景应用
 2021/05/17 10:19 ,信息与通信工程学院,面向价值共创的小镇商圈布局及人流仿真推演
 2021/05/17 10:15 ,信息与通信工程学院,面向组合决策的场景文本游戏设计及策略学习
 2021/05/17 01:59 ,信息与通信工程学院,基于深度学习视频跟踪的无人机定位系统
 2021/05/17 01:48 ,理学院,大学数学可视化资源建设
 2021/05/19 21:42 ,数字媒体与设计艺术学院,利用自然语言处理和机器学习对语音分析的认知障碍辅助诊断和训练系统
 2021/05/19 21:39 ,数字媒体与设计艺术学院,巡逻机器人摄像头操控与视频质量提升系统
 2021/05/19 21:37 ,数字媒体与设计艺术学院,基于VR的阿尔茨海默病的自助餐场景辅助诊断和训练系统
 2021/05/19 21:18 ,信息与通信工程学院,基于YOLOv5的行人检测
 2021/05/19 20:41 ,信息与通信工程学院,基于深度学习的快速动态手势识别
 2021/05/19 20:38 ,叶培大创新创业学院,基于情感分析的关爱老人智能家居
 2021/05/19 16:49 ,信息化技术中心,图片情绪识别
 2021/05/19 16:46 ,信息化技术中心,北邮简介的聊天机器人
 2021/05/19 16:36 ,信息化技术中心,计算机知识图谱建设与检索
 2021/05/19 16:21 ,人工智能学院,手推车扩展功能设计
 2021/05/19 15:04 ,信息与通信工程学院,基于HoloLens混合现实的数字孪生课程实践
 2021/05/19 13:32 ,信息与通信工程学院,IP同步网络模拟的研究
 2021/05/19 11:30 ,信息与通信工程学院,基于区块链技术的学生档案存证系统
 2021/05/19 09:53 ,网络空间安全学院,舆情热点透视——全网舆情热点捕捉与分析
 2021/05/18 23:10 ,人工智能学院,基于深度学习的跨项目软件缺陷预测研究
 2021/05/18 16:11 ,马克思主义学院,工匠精神的内涵及其当代培育
 2021/05/18 14:35 ,人工智能学院,基于深度学习的评论情感分类研究
 2021/05/18 14:21 ,人工智能学院,无接触式多功能电梯按钮
 2021/05/18 10:52 ,信息与通信工程学院,“5G+Fiber”聚合智能路由器设计与开发
 2021/05/18 10:51 ,人文学院,网络舆情法律规制研究
 2021/05/17 21:42 ,电子工程学院,电磁场求解算法的GPU加速实现技术研究
 2021/05/17 21:12 ,信息与通信工程学院,智慧旅游仿真平台
 2021/05/17 19:38 ,信息与通信工程学院,基于人工智能方法的办公大平板功能研究
 2021/05/17 19:19 ,电子工程学院,用于毫米波高速率近距离通信系统的正交多模式复用天线技术研究
 2021/05/17 19:13 ,现代邮政学院（原自动化）,一种医用超声引导的软件系统开发
 2021/05/17 19:10 ,现代邮政学院（原自动化）,基于仿生群体的模块化机器人开发
 2021/05/17 19:06 ,现代邮政学院（原自动化）,机器人灵巧手目标抓取系统软件开发
 2021/05/17 19:04 ,现代邮政学院（原自动化）,智能穿刺手术机器人系统研发
 2021/05/17 19:01 ,现代邮政学院（原自动化）,基于虚拟现实VR的机器人遥操作控制系统
 2021/05/17 18:00 ,计算机学院,四年邮你
 2021/05/21 10:39 ,电子工程学院,"""好借好还”智能电路实验板管理系统"
 2021/05/21 09:19 ,电子工程学院,人体姿态估计在交互游戏中的应用
 2021/05/20 23:02 ,计算机学院,“风格画师”-基于对抗神经网络的图像风格迁移系统
 2021/05/20 22:21 ,计算机学院,“AI巡警”-视频监控中异常行为智能识别预警系统 
 2021/05/20 17:56 ,人工智能学院,物联网气象站
 2021/05/20 17:02 ,网络空间安全学院,基于深度学习的肺小细胞癌患者预后辅助预测系统
 2021/05/20 16:19 ,信息与通信工程学院,电子合同签约体系在企业采购管理中的应用
 2021/05/20 15:37 ,马克思主义学院,人工智能的潜在伦理风险及其防范化解研究
 2021/05/20 07:59 ,信息与通信工程学院,大数据安全交互式教学演示系统
 2021/05/20 07:49 ,信息与通信工程学院,区块链智能合约漏洞扫描器
 2021/05/20 07:33 ,信息与通信工程学院,阿尔茨海默病（AD）病人陪护车
 2021/05/20 00:05 ,信息与通信工程学院,基于区块链和机器学习的无线接入网VR视频传输系统
 2021/05/19 23:16 ,其他,面向6G的雾无线接入网内生安全数据共享
 2021/05/19 22:38 ,信息与通信工程学院,四足宠物狗
 2021/05/19 22:37 ,经济管理学院,产业创新网络与财政政策的共同演化研究：建模、仿真与实例分析
 2021/05/19 22:29 ,信息与通信工程学院,基于知识图谱的习题推荐系统
 2021/05/19 21:45 ,数字媒体与设计艺术学院,基于VR+巡逻机器人+5G的视频加载与实时渲染系统
 2021/05/19 21:44 ,数字媒体与设计艺术学院,基于计算机视觉的认知障碍辅助诊断和训练系统
 2021/05/24 16:18 ,泰康集团,糖尿病智能处方管理系统设计
 2021/05/24 15:50 ,泰康集团,基于人工智能技术的智能分诊技术研究
 2021/05/24 11:48 ,叶培大创新创业学院,日语学习APP的迭代和优化
 2021/05/23 15:10 ,现代邮政学院（原自动化）,基于多模态面部视频识别的实时心率监测系统
 2021/05/23 09:18 ,人文学院,布谷-你的智能化日程管理助手
 2021/05/22 10:12 ,电子工程学院,光影守护者
 2021/05/21 22:28 ,电子工程学院,一种可供电超级电容器设计和制作
 2021/05/21 22:18 ,电子工程学院,一种石墨烯葡萄糖传感器的设计和制作
 2021/05/21 15:18 ,人文学院,追寻红色足迹，讲好党史故事
 2021/05/21 11:00 ,信息与通信工程学院,Ai Photo ——智能自助照相馆
 2021/05/26 20:58 ,信息与通信工程学院,“触景生色”可变色服饰设计
 2021/05/26 16:22 ,网络教育学院,小学代数问题解决的认知地图构建
 2021/05/26 11:21 ,人工智能学院,服务于边防部队的现代化智能医疗保健系统(二期项目)
 2021/05/26 10:59 ,人工智能学院,迷你便携式兼备车包的设计
 2021/05/26 10:45 ,人工智能学院,利用现代医疗组合改善人体衰老的尝试与探讨
 2021/06/03 07:25 ,理学院,图书馆书刊位置纠错机器人
 2021/06/03 07:23 ,理学院,基于模式识别的出租车票信息自动提取
 2021/06/02 23:04 ,信息与通信工程学院,控温限位康复训练一体化智能膝关节康复装置
 2021/06/02 18:48 ,人工智能学院,一种微小型无斜盘的双旋翼无人机设计
 2021/06/02 18:26 ,电子工程学院,表格化信息的智能解析
 2021/06/02 17:48 ,人工智能学院,辅助站立轮椅制作
 2021/06/02 15:50 ,电子工程学院,人工智能辅助的光性能监测与故障诊断
 2021/06/02 10:40 ,人文学院,“地道汉语”微信公众号
 2021/06/01 22:35 ,人文学院,高校大学生开展创新创业项目的调查研究
